Product ID,Product Name,Category,Category_Office Supplies,Category_Technology,Discount_sqrt,Sales_log,Sales_sqrt,Sales,Discount,Sub-Category
OFF-PA-10002947,Xerox 1923,Office Supplies,True,False,0.0,3.046425387869509,4.476605857119878,20.04,0.0,Paper
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies,True,False,0.0,4.189048497691398,8.059776671843954,64.96,0.0,Storage
OFF-PA-10000019,Xerox 1931,Office Supplies,True,False,0.0,2.6361960973342264,3.6,12.96,0.0,Paper
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,False,False,0.4472135954999579,5.781163180807067,17.975983978631046,323.136,0.2,Bookcases
TEC-PH-10004774,Gear Head AU3700S Headset,Technology,False,True,0.0,4.521027417875663,9.535722311393092,90.93,0.0,Phones
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,True,False,0.4472135954999579,3.9848272709827497,7.26470921647935,52.776,0.2,Binders
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,False,True,0.0,7.090743280319252,34.63812927974027,1199.8,0.0,Phones
TEC-AC-10004666,Easy-staple paper,Technology,False,True,0.0,7.565161285764313,43.91787790866039,1928.78,0.0,Accessories
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,True,False,0.0,5.867543965188504,18.771787341646505,352.38,0.0,Storage
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,False,False,0.0,3.1441522786722644,4.711687595755898,22.2,0.0,Furnishings
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,False,False,0.0,3.869950229006238,6.851277253184255,46.94,0.0,Furnishings
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,False,True,0.0,4.974869937649514,11.98874472161285,143.73,0.0,Accessories
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,False,False,0.5477225575051661,4.614308305899116,9.995899159155218,99.918,0.3,Tables
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,False,False,0.5477225575051661,6.683290855700512,28.247902577005608,797.944,0.3,Chairs
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,True,False,0.8944271909999159,2.258424197208276,2.927114620236112,8.568,0.8,Binders
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,True,False,0.4472135954999579,5.012979211640709,12.22096559196531,149.352,0.2,Envelopes
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,True,False,0.4472135954999579,2.638485737716301,3.6044417043420194,12.992,0.2,Storage
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,True,False,0.0,3.241028629509334,4.955804677345546,24.56,0.0,Storage
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,False,True,0.0,4.455973879625964,9.22713389953782,85.14,0.0,Accessories
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,False,True,0.0,3.1350593387750902,4.689349635077342,21.99,0.0,Phones
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,True,False,0.0,6.01028630134857,20.1643249329106,406.6,0.0,Appliances
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Office Supplies,True,False,0.4472135954999579,6.736454371135637,29.009791450474097,841.568,0.2,Binders
OFF-PA-10003543,Xerox 1985,Office Supplies,True,False,0.4472135954999579,2.8065069404432417,3.943602414037196,15.552,0.2,Paper
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,False,True,0.4472135954999579,5.53338948872752,15.874507866387544,252.0,0.2,Accessories
OFF-AR-10000658,Newell 324,Office Supplies,True,False,0.0,3.8543938925915096,6.797058187186572,46.2,0.0,Art
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,True,False,0.0,3.3958497753355603,5.370288632839021,28.84,0.0,Appliances
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,True,False,0.4472135954999579,2.74675796220526,3.8199476436202633,14.592,0.2,Art
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,True,False,0.4472135954999579,4.509275835589345,9.47924047590312,89.856,0.2,Art
OFF-PA-10004971,Xerox 196,Office Supplies,True,False,0.4472135954999579,2.699480250419143,3.7245133910351296,13.872,0.2,Paper
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,True,False,0.4472135954999579,2.579610585257298,3.491704454847232,12.192,0.2,Paper
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,True,False,0.4472135954999579,3.829858047373509,6.71237662828897,45.056,0.2,Paper
OFF-BI-10004826,JM Magazine Binder,Office Supplies,True,False,0.8366600265340756,3.4248488019934364,5.451421832879932,29.718,0.7,Binders
OFF-PA-10001870,Xerox 202,Office Supplies,True,False,0.4472135954999579,2.8065069404432417,3.943602414037196,15.552,0.2,Paper
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,True,False,0.4472135954999579,6.106345598299902,21.15882794485555,447.696,0.2,Appliances
TEC-AC-10003911,Easy-staple paper,Technology,False,True,0.0,5.081342251254203,12.64871534978948,159.99,0.0,Accessories
OFF-PA-10000289,Xerox 213,Office Supplies,True,False,0.0,2.6361960973342264,3.6,12.96,0.0,Paper
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,True,False,0.0,4.908824027949571,11.59655121145938,134.48,0.0,Appliances
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,True,False,0.0,2.8970163006148333,4.13763217311544,17.12,0.0,Paper
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,True,False,0.4472135954999579,1.9595312450072784,2.4690078979217542,6.096,0.2,Binders
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,False,False,0.4472135954999579,7.016853600332527,33.38071299418273,1114.272,0.2,Tables
OFF-PA-10004101,Xerox 1894,Office Supplies,True,False,0.0,3.5085558999826545,5.692099788303083,32.4,0.0,Paper
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,True,False,0.0,6.294472328631112,23.25016128976313,540.57,0.0,Storage
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,True,False,0.4472135954999579,5.128477587256138,12.952219886953742,167.76,0.2,Binders
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,False,False,0.7071067811865476,5.976769603359229,19.82838873938072,393.165,0.5,Tables
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,False,False,0.4472135954999579,6.248986336464872,22.726372345801256,516.488,0.2,Furnishings
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,False,False,0.4472135954999579,6.915953580879015,31.736918564977287,1007.232,0.2,Furnishings
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,False,False,0.6324555320336759,7.633524526359338,45.44579188439784,2065.32,0.4,Tables
OFF-PA-10000788,Xerox 210,Office Supplies,True,False,0.4472135954999579,2.8065069404432417,3.943602414037196,15.552,0.2,Paper
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,True,False,0.4472135954999579,3.271240545074064,5.034282471216727,25.344,0.2,Paper
FUR-FU-10001940,Staple-based wall hangings,Furniture,False,False,0.4472135954999579,3.276087570619311,5.046979294588001,25.472,0.2,Furnishings
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,True,False,0.4472135954999579,3.338186581852751,5.212293161363816,27.168,0.2,Art
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,False,False,0.565685424949238,4.380184939794511,8.87990990945291,78.8528,0.32,Bookcases
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,True,False,0.0,5.163642463221435,13.183322798141598,173.8,0.0,Storage
TEC-PH-10002923,Easy-staple paper,Technology,False,True,0.4472135954999579,3.4207385368689907,5.439852939188706,29.592,0.2,Phones
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,True,False,0.8366600265340756,1.7495476204187457,2.179908254950194,4.752,0.7,Binders
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,True,False,0.4472135954999579,2.8065069404432417,3.943602414037196,15.552,0.2,Paper
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,False,False,0.0,5.32593253358101,14.303845636750978,204.6,0.0,Furnishings
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,False,False,0.4472135954999579,5.776313966722697,17.9323171954993,321.568,0.2,Chairs
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,True,False,0.0,1.979621206397625,2.4979991993593598,6.24,0.0,Binders
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,True,False,0.0,3.130263166511597,4.6776062254106,21.88,0.0,Envelopes
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,True,False,0.4472135954999579,1.7241941497322888,2.1466252583997982,4.608,0.2,Labels
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,True,False,0.0,2.381396273418336,3.13368792319848,9.82,0.0,Labels
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,True,False,0.0,3.61010677294854,5.99749947894954,35.97,0.0,Art
OFF-PA-10004621,Xerox 212,Office Supplies,True,False,0.0,2.6361960973342264,3.6,12.96,0.0,Paper
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,True,False,0.0,5.260615499364025,13.841965178398622,191.6,0.0,Paper
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,True,False,0.0,2.265921108622454,2.939387691339814,8.64,0.0,Labels
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,True,False,0.0,6.220212365142023,22.40111604362604,501.81,0.0,Storage
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,False,False,0.4472135954999579,4.852842434020175,11.274040979169802,127.104,0.2,Furnishings
TEC-PH-10004614,AT&T 841000 Phone,Technology,False,True,0.6324555320336759,4.829912458665998,11.144505372604026,124.2,0.4,Phones
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,True,False,0.8366600265340756,2.974917133840071,4.311380289420083,18.588,0.7,Binders
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,True,False,0.4472135954999579,3.4363070921089145,5.483794306864545,30.072,0.2,Labels
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,False,True,0.0,5.08716414308538,12.685818854137876,160.93,0.0,Phones
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,True,False,0.4472135954999579,4.341100468061236,8.705860095361055,75.792,0.2,Binders
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,True,False,0.8366600265340756,0.7323678937132266,1.0392304845413265,1.08,0.7,Binders
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,False,True,0.3162277660168379,8.026491058496891,55.3171040456747,3059.982,0.1,Machines
OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,True,False,0.8366600265340756,1.4544201901674911,1.811629101113139,3.282,0.7,Binders
OFF-PA-10004156,Xerox 188,Office Supplies,True,False,0.0,3.555919326857706,5.8326666285670745,34.02,0.0,Paper
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,False,False,0.3162277660168379,6.397416203498998,24.48044117249524,599.292,0.1,Chairs
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,True,False,0.4472135954999579,1.4797847042072294,1.841738309315414,3.392,0.2,Art
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,False,True,0.4472135954999579,6.3296923846168704,23.663981068281814,559.984,0.2,Phones
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,False,False,0.4472135954999579,6.40509621788254,24.574783824074625,603.92,0.2,Chairs
OFF-LA-10001569,Avery 499,Office Supplies,True,False,0.4472135954999579,2.193662685769859,2.822764602300376,7.968,0.2,Labels
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,True,False,0.4472135954999579,3.36619177246334,5.288478041932291,27.968,0.2,Envelopes
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,False,True,0.6324555320336759,5.821595139503265,18.34420889545254,336.51,0.4,Machines
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,True,False,0.8944271909999159,0.7476353658440151,1.0545141061171257,1.112,0.8,Binders
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,False,False,0.0,6.2558460064384365,22.80460479815425,520.05,0.0,Furnishings
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,True,False,0.0,2.9428587839469227,4.2391036788453285,17.97,0.0,Art
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,False,False,0.4472135954999579,7.0629796678917245,34.16021077218348,1166.92,0.2,Chairs
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,True,False,0.4472135954999579,2.748808193574378,3.8241338888694782,14.624,0.2,Binders
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,True,False,0.0,2.418588768750352,3.1984371183438958,10.23,0.0,Fasteners
OFF-PA-10003625,Xerox 1979,Office Supplies,True,False,0.0,5.049214776063731,12.44588285337766,154.9,0.0,Paper
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,True,False,0.0,7.907257845384484,52.114585290492336,2715.93,0.0,Binders
TEC-PH-10001530,Plantronics Voyager Pro Legend,Technology,False,True,0.0,6.428056806243558,24.85900239349922,617.97,0.0,Phones
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,True,False,0.0,2.4570214462984645,3.266496594212215,10.67,0.0,Envelopes
OFF-ST-10004258,Portable Personal File Box,Office Supplies,True,False,0.0,3.627801604605346,6.052272300549604,36.63,0.0,Storage
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,False,False,0.0,3.2228678461377385,4.909175083453431,24.1,0.0,Furnishings
