Month,Reporting Status,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Gross Floor Area - Buildings (sq ft),Year Built,Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Gross Floor Area - Buildings (sq ft)_log,Gross Floor Area - Buildings (sq ft)_sqrt,# of Buildings_log,# of Buildings_sqrt,Electricity Use (kBtu)_log,Electricity Use (kBtu)_sqrt,Natural Gas Use (kBtu)_log,Natural Gas Use (kBtu)_sqrt,Site EUI (kBtu/sq ft)_log,Site EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Site EUI (kBtu/sq ft)_log,Weather Normalized Site EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Total GHG Emissions (Metric Tons CO2e)_log,Total GHG Emissions (Metric Tons CO2e)_sqrt,GHG Intensity (kg CO2e/sq ft)_sqrt,Reporting Status_Not Submitted,Reporting Status_Submitted Data
Mar,Not Submitted,0.0,False,NORTH CENTER,62664.0,1927.6,77.9,122.78,80.92,400.1,6.56,41.94672,-87.70319,"(41.94672055, -87.70319673)",11.045558,250.32779,0.6931472,1.0,14.173352,1195.9255578839343,15.018443,1824.7921141872573,4.368181,8.8260975,4.818506,11.080614,4.405743,8.995555,4.8407164,11.205356,5.9942107,20.0025,2.5612497,True,False
Mar,Submitted Data,4.0,False,LINCOLN PARK,103203.0,1927.0,78.1,104.6,82.4,565.5,5.5,41.922012,-87.65462,"(41.92201051, -87.65461957)",11.544463,321.25223,0.6931472,1.0,14.105438,1155.9975345994471,15.720712,2592.44292126172,4.3707128,8.83742,4.6596584,10.227414,4.4236484,9.077445,4.697749,10.425929,6.339477,23.780245,2.345208,False,True
Mar,Submitted Data,4.0,False,LOOP,703370.0,1973.0,47.1,130.6,51.0,5115.9,7.3,41.881027,-87.63432,"(41.8810266, -87.63432282)",13.46364,838.6716,0.6931472,1.0,17.29933,5708.233360681745,13.263465,758.7950975065667,3.8732822,6.862944,4.879767,11.428036,3.9512436,7.1414285,4.959342,11.895377,8.540304,71.52552,2.7018511,False,True
Mar,Submitted Data,1.0,False,NEAR NORTH SIDE,96384.0,1925.0,103.2,140.0,108.9,707.7,7.3,41.90375,-87.63559,"(41.9037528, -87.63558845)",11.476106,310.45773,0.6931472,1.0,14.369791,1319.350749421851,15.920713,2865.0950071507227,4.646312,10.15874,4.94876,11.83216,4.6995707,10.435516,4.9849753,12.049896,6.563432,26.60263,2.7018511,False,True
Mar,Submitted Data,1.0,False,NEAR NORTH SIDE,64700.0,2007.0,62.9,146.7,65.8,523.0,8.1,41.900745,-87.64378,"(41.90074351, -87.64378548)",11.077532,254.36195,0.6931472,1.0,14.907451,1726.2821032496397,13.9025755,1044.4933221423678,4.1573195,7.930952,4.995183,12.111978,4.201703,8.11172,5.0232224,12.284136,6.261492,22.869194,2.8460498,False,True
Mar,Submitted Data,1.0,False,WEST RIDGE,110000.0,1978.0,188.9,312.1,194.8,1417.1,16.7,42.011765,-87.69201,"(42.01176336, -87.69201068)",11.608245,331.66248,0.6931472,1.0,15.521345,2346.482196821446,16.166964,3240.4953170773138,5.2464976,13.74409,5.7465224,17.666351,5.277094,13.957077,5.7589016,17.776388,7.2570734,37.64439,4.086563,False,True
Mar,Not Submitted,0.0,False,NEAR NORTH SIDE,103743.0,1935.2,73.58,117.08,78.58,648.48,6.26,41.89939,-87.627525,"(41.89939112, -87.62752266)",11.549682,322.0916,0.6931472,1.0,14.673857,1535.9869009858126,15.478759,2297.04637306259,4.3118725,8.577879,4.7713623,10.820352,4.376763,8.864536,4.8223763,11.102252,6.476172,25.465271,2.5019991,True,False
Mar,Submitted Data,2.5,False,NEAR NORTH SIDE,106015.0,1928.0,68.1,136.5,72.2,788.5,7.4,41.89915,-87.627304,"(41.89915259, -87.62730079)",11.571345,325.59946,0.6931472,1.0,15.184547,1982.816834707634,15.007325,1814.676141905216,4.2355547,8.252273,4.923624,11.683321,4.2931952,8.497058,4.9877076,12.066483,6.6714,28.080242,2.720294,False,True
Mar,Submitted Data,4.0,False,Near North Side,68862.0,1915.0,70.5,138.2,72.0,518.0,7.5,41.89158,-87.63784,"(41.8915802, -87.63784)",11.139874,262.4157,0.6931472,1.0,14.7420845,1589.288803207271,14.6618395,1526.784922639728,4.2696977,8.396428,4.9359117,11.75585,4.2904596,8.485281,4.928702,11.713241,6.251904,22.759613,2.738613,False,True
Mar,Submitted Data,3.0,False,LOOP,227736.0,1903.0,92.3,182.0,95.4,2256.5,9.9,41.881012,-87.62564,"(41.88101015, -87.62564444)",12.335947,477.21692,0.6931472,1.0,16.219656,3327.006221815643,16.113997,3155.804113058984,4.53582,9.607289,5.209486,13.490738,4.5685062,9.767292,5.2268214,13.608821,7.7220135,47.502632,3.1464264,False,True
Mar,Submitted Data,3.5,False,LOOP,540618.0,1930.0,65.0,113.8,68.2,3177.5,6.1,41.88653,-87.631996,"(41.88653309, -87.63199926)",13.20047,735.2673,0.6931472,1.0,16.41806,3673.976564976973,16.81928,4490.146055530933,4.189655,8.062258,4.7431917,10.667708,4.237001,8.258329,4.772378,10.825895,8.064165,56.369316,2.4698179,False,True
Mar,Submitted Data,4.0,False,LOOP,70265.0,1906.0,59.8,132.0,61.1,509.4,7.2,41.880768,-87.62859,"(41.880768, -87.628592)",11.160044,265.07547,0.6931472,1.0,14.8379,1667.281709849898,14.167421,1192.384417878731,4.1075897,7.733046,4.890349,11.489125,4.128746,7.816649,4.9008203,11.549891,6.2351947,22.569891,2.6832817,False,True
Mar,Submitted Data,4.0,False,HYDE PARK,99693.0,1918.0,90.1,117.7,95.3,612.6,6.1,41.79551,-87.581215,"(41.79550968, -87.58121636)",11.509861,315.74197,0.6931472,1.0,14.089256,1146.681778001203,15.852837,2769.4888337019884,4.5119576,9.492102,4.7765994,10.848963,4.567468,9.762172,4.815431,11.063454,6.4193435,24.750757,2.4698179,False,True
Mar,Submitted Data,3.0,False,HYDE PARK,253000.0,1991.0,61.5,133.2,62.5,752.4,7.3,41.795536,-87.5881,"(41.79553458, -87.58809331)",12.441149,502.99106,0.6931472,1.0,15.211844,2010.064874574948,14.645643,1514.471194839968,4.1351666,7.8421936,4.899331,11.54123,4.15104,7.905694,4.919251,11.657616,6.624596,27.42991,2.7018511,False,True
Mar,Submitted Data,4.0,False,Near North Side,498972.0,2016.0,50.8,95.2,52.5,2152.1,5.2,41.90412,-87.631424,"(41.90412113, -87.63142484)",13.120307,706.3795,0.6931472,1.0,16.11458,3156.723712965707,16.234713,3352.1457456381577,3.94739,7.127412,4.566429,9.757049,3.9796817,7.2456884,4.5849676,9.848858,7.674664,46.39073,2.280351,False,True
Mar,Not Submitted,0.0,False,ENGLEWOOD,53913.0,1947.8,99.08,152.04,102.82,435.74000000000007,8.1,41.77613,-87.640686,"(41.7761313, -87.64068948)",10.895145,232.19173,0.6931472,1.0,14.209943,1218.0068144308557,15.162242,1960.8257903240665,4.60597,9.953894,5.0306993,12.33045,4.6426587,10.140019,5.054716,12.480385,6.079338,20.874386,2.8460498,True,False
Mar,Submitted Data,4.0,False,NEAR NORTH SIDE,76732.0,2004.0,54.3,90.7,56.0,266.2,4.9,41.88425,-87.63245,"(41.88425, -87.63245)",11.248087,277.0054,0.6931472,1.0,13.866741,1025.945661329098,14.467058,1385.101909608098,4.012773,7.3688536,4.5185223,9.523655,4.0430512,7.483315,4.5368915,9.612492,5.5879974,16.315638,2.2135944,False,True
Mar,Submitted Data,3.0,False,HYDE PARK,604950.0,1971.0,115.5,185.5,115.0,6259.9,10.3,41.792213,-87.59995,"(41.79221307, -87.59994981)",13.312902,777.78534,0.6931472,1.0,16.822258,4496.836121096699,10.611055,201.44478151592807,4.757891,10.747092,5.228431,13.619839,4.75359,10.723805,5.2268214,13.608821,8.742079,79.11953,3.2093613,False,True
Mar,Submitted Data,4.0,False,LOOP,1684690.0,2001.0,63.2,140.3,64.2,12683.2,7.9,41.8823,-87.636055,"(41.88230154, -87.636058)",14.337092,1297.956,0.6931472,1.0,18.074072,8408.817384150996,17.242363,5547.938737945832,4.162003,7.949843,4.9508853,11.8448305,4.1774592,8.01249,4.978112,12.00833,9.4481125,112.61971,2.810694,False,True
Mar,Submitted Data,4.0,False,WEST LAWN,589565.0,1970.0,58.4,110.2,61.2,2999.3,6.0,41.756294,-87.72224,"(41.75629268, -87.72224)",13.287142,767.83136,2.3978953,3.1622777,16.456772,3745.7831090440886,16.5395,3903.972271930219,4.0842943,7.641989,4.7113304,10.497619,4.130355,7.823043,4.7388268,10.644247,8.006468,54.765865,2.4494898,False,True
Mar,Submitted Data,0.0,False,DOUGLAS,107500.0,1941.2,99.08,161.18,102.44,760.04,8.68,41.845505,-87.630554,"(41.84550365, -87.63055693)",11.585256,327.87192,0.6931472,1.0,14.812218,1646.0084446927967,15.614496,2458.3560319856037,4.60597,9.953894,5.088707,12.695668,4.638992,10.121264,5.109696,12.830433,6.634686,27.568823,2.946184,False,True
Mar,Submitted Data,4.0,False,LOOP,1686996.0,2009.0,37.8,83.6,39.6,4988.4,4.6,41.86931,-87.63231,"(41.86930998, -87.63230603)",14.338461,1298.8441,0.6931472,1.0,17.120949,5221.158128231705,16.441387,3717.079216266449,3.6584203,6.1481705,4.4379344,9.143304,3.703768,6.292853,4.481872,9.348797,8.515071,70.62861,2.144761,False,True
Mar,Submitted Data,3.0,False,LOOP,434100.0,2004.0,84.3,137.6,88.3,2378.1,7.4,41.88627,-87.616,"(41.88626693, -87.6160009)",12.981032,658.8627,0.6931472,1.0,16.017954,3007.8379444378315,16.716301,4264.799878071654,4.4461746,9.181503,4.931592,11.730303,4.4920015,9.396808,4.961445,11.907981,7.7744775,48.765766,2.720294,False,True
Mar,Submitted Data,3.0,False,AUBURN GRESHAM,150000.0,1920.0,91.8,144.3,94.5,530.9,7.7,41.747986,-87.66913,"(41.74798696, -87.66912817)",11.918397,387.29834,0.6931472,1.0,14.451714,1374.515405515704,15.306886,2107.889940200864,4.5304465,9.581232,4.978801,12.012493,4.5591264,9.721111,4.998563,12.132601,6.2764554,23.041267,2.7748873,False,True
Mar,Submitted Data,3.5,False,NEAR NORTH SIDE,166322.0,2011.0,67.6,108.5,69.4,815.7,5.8,41.90046,-87.64173,"(41.90045766, -87.64172846)",12.021687,407.82596,0.6931472,1.0,14.921296,1738.273683859938,15.684084,2545.397081007205,4.2282925,8.221922,4.6959248,10.416333,4.2541933,8.330667,4.7122293,10.50238,6.7052717,28.560463,2.408319,False,True
Mar,Submitted Data,3.5,False,NEAR NORTH SIDE,186110.0,1982.0,48.5,103.3,52.2,769.9,5.7,41.86949,-87.625854,"(41.86949, -87.625855)",12.134099,431.4047,0.6931472,1.0,15.219804,2018.0795326250152,14.743389,1590.32581567426,3.9019728,6.9641943,4.647271,10.163661,3.9740584,7.2249565,4.7167115,10.526158,6.6475587,27.747072,2.3874674,False,True
Mar,Submitted Data,4.0,False,NEAR NORTH SIDE,78055.0,1925.0,56.7,116.8,58.6,497.9,6.4,41.895794,-87.62248,"(41.89579275, -87.62247957)",11.265182,279.38324,0.6931472,1.0,14.753657,1598.5118079013366,14.43974,1366.31145790409,4.0552573,7.52994,4.768988,10.8074045,4.0876555,7.6550636,4.8072944,11.018167,6.2124057,22.313673,2.529822,False,True
Mar,Submitted Data,2.5,False,NEAR NORTH SIDE,290751.0,2002.0,104.8,141.3,110.2,1453.1,7.4,41.89393,-87.64159,"(41.893928, -87.641583)",12.580226,539.2133,0.6931472,1.0,15.071217,1873.5830912985955,16.651297,4128.413569399268,4.6615505,10.237187,4.9579377,11.886968,4.7113304,10.497619,4.999237,12.136722,7.2821426,38.11955,2.720294,False,True
Mar,Submitted Data,1.0,False,NEAR NORTH SIDE,122400.0,1962.0,109.3,158.8,115.0,1027.9,8.4,41.895794,-87.62248,"(41.89579275, -87.62247957)",11.715057,349.85712,0.6931472,1.0,14.940871,1755.3706161378002,16.14742,3208.98742596477,4.703204,10.454664,5.073923,12.601587,4.75359,10.723805,5.1041255,12.79453,6.9362454,32.06088,2.8982754,False,True
Mar,Exempt,3.1,True,AUBURN GRESHAM,143488.0,1954.6,96.7,156.02,99.3,1200.4,8.6,41.740234,-87.65353,"(41.74023286, -87.65352897)",11.874014,378.7981,0.6931472,1.0,15.258545,2057.5522982417724,15.027055,1832.6660088515855,4.5819016,9.833616,5.056373,12.490797,4.6081657,9.964938,5.079166,12.634872,7.091243,34.64679,2.9325757,False,False
Mar,Submitted Data,4.0,False,ENGLEWOOD,150136.0,1971.0,87.1,130.5,90.9,1039.3,6.9,41.777767,-87.631355,"(41.77776863, -87.63135315)",11.919304,387.47388,0.6931472,1.0,15.023507,1829.4187054909,16.091135,3119.9359128033384,4.4784727,9.332738,4.879007,11.423659,4.520701,9.534149,4.906755,11.584473,6.947264,32.238174,2.626785,False,True
Mar,Not Submitted,0.0,False,ENGLEWOOD,52214.0,1940.2,80.38,105.32,85.18,288.0,5.5,41.76909,-87.642746,"(41.76908947, -87.64274666)",10.863125,228.50383,0.6931472,1.0,13.345461,790.5507573837368,15.092599,1893.721558202261,4.3991294,8.965489,4.6664534,10.262553,4.456438,9.229301,4.710251,10.491901,5.6664267,16.970562,2.345208,True,False
Mar,Submitted Data,4.0,False,LOOP,150000.0,1896.0,72.7,129.3,75.3,1046.6,7.0,41.868633,-87.627304,"(41.86863212, -87.62730687)",11.918397,387.29834,0.6931472,1.0,15.328171,2130.443521898668,15.666716,2523.388594727336,4.3000026,8.526429,4.8698397,11.371016,4.334673,8.677557,4.886583,11.467345,6.954257,32.351196,2.6457512,False,True
Mar,Submitted Data,3.5,False,NEAR WEST SIDE,218875.0,2018.0,44.3,76.9,45.3,741.1,4.1,41.88,-87.65484,"(41.88, -87.6548399)",12.296261,467.8408,0.6931472,1.0,14.949383,1762.857623292363,15.388571,2195.7639445076966,3.813307,6.6558247,4.355426,8.769264,3.835142,6.7305274,4.3707128,8.83742,6.609484,27.223152,2.0248456,False,True
Mar,Submitted Data,2.5,False,WEST TOWN,64464.0,1965.0,130.6,189.4,136.7,645.5,10.0,41.891983,-87.63699,"(41.89198218, -87.63699623)",11.073877,253.89761,0.6931472,1.0,14.471993,1388.523820465461,15.685444,2547.127833462624,4.879767,11.428036,5.249127,13.762267,4.9250774,11.691877,5.282188,13.992855,6.4715734,25.406693,3.1622777,False,True
Mar,Submitted Data,2.0,False,GARFIELD RIDGE,67169.0,1985.0,231.5,461.3,235.1,1688.3,25.1,41.79566,-87.75923,"(41.79565846, -87.75923253)",11.114982,259.16983,0.6931472,1.0,15.941163,2894.540360748145,15.785135,2677.30924623959,5.44889,15.215124,6.1362143,21.477896,5.4642553,15.332971,6.142897,21.549942,7.4320693,41.08893,5.00999,False,True
Mar,Not Submitted,0.0,False,DOUGLAS,305442.0,1960.4,74.7,118.18,78.64,1752.2599999999998,6.3,41.832554,-87.61085,"(41.83255402, -87.61084915)",12.6295185,552.6681,0.6931472,1.0,15.668531,2525.680110386112,16.472006,3774.424875394926,4.326778,8.642916,4.780635,10.871062,4.3775163,8.86792,4.817374,11.074294,7.469232,41.860004,2.50998,True,False
Mar,Submitted Data,2.5,False,EDGEWATER,64787.0,1973.0,100.6,193.2,106.3,529.8,10.5,41.97223,-87.6646,"(41.97223008, -87.6645957)",11.078876,254.5329,0.6931472,1.0,14.742255,1589.424770160576,14.752537,1597.617006669621,4.6210437,10.029955,5.2688885,13.89964,4.6756287,10.310189,5.336095,14.377065,6.2743855,23.017385,3.2403703,False,True
Mar,Submitted Data,3.0,False,GARFIELD RIDGE,50111.0,2002.0,258.4,517.5,264.0,1413.4,28.2,41.793846,-87.77031,"(41.79384673, -87.77030944)",10.822016,223.85486,0.6931472,1.0,15.768162,2654.683804146927,15.59104,2429.691359000151,5.558371,16.074825,6.25094,22.748627,5.57973,16.248077,6.265301,22.912878,7.254461,37.59521,5.310367,False,True
Mar,Submitted Data,4.0,False,LOOP,135000.0,2007.0,68.7,158.4,72.9,1177.8,8.7,41.88148,-87.6262,"(41.88147936, -87.62619963)",11.813038,367.42346,0.6931472,1.0,15.710949,2579.818094362469,14.777845,1617.9617424401604,4.2442,8.288547,5.071417,12.585706,4.302713,8.53815,5.1369743,13.00769,7.0722523,34.31909,2.9495761,False,True
Mar,Submitted Data,3.0,False,LOWER WEST SIDE,501360.0,1990.0,27.8,65.8,28.3,1820.5,3.6,41.857685,-87.63625,"(41.857685, -87.636254)",13.125082,708.0678,0.6931472,1.0,16.16554,3238.19048235276,15.057971,1861.216510779979,3.3603754,5.2725706,4.201703,8.11172,3.3775876,5.3197746,4.207673,8.136338,7.507416,42.667316,1.8973666,False,True
Mar,Submitted Data,4.0,False,LOOP,1134375.0,1980.0,55.3,137.5,57.8,8344.4,7.7,41.880386,-87.628784,"(41.88038628, -87.62878581)",13.941593,1065.0704,0.6931472,1.0,17.729303,7077.330647920867,17.58578,6587.236781838042,4.0306945,7.436397,4.9308705,11.726039,4.074142,7.602631,4.9842916,12.045746,9.029466,91.34769,2.7748873,False,True
Mar,Submitted Data,1.0,False,NEAR SOUTH SIDE,373801.0,2007.0,85.8,155.4,88.7,2317.5,8.4,41.86615,-87.62696,"(41.86615018, -87.62696146)",12.831482,611.3927,0.6931472,1.0,16.147558,3209.206428386931,16.4085,3656.460064051021,4.463607,9.262829,5.052417,12.465954,4.496471,9.418068,5.0820255,12.653063,7.748676,48.14042,2.8982754,False,True
Mar,Submitted Data,4.0,False,WEST TOWN,91643.0,1999.0,61.1,116.9,63.1,450.5,6.4,41.89983,-87.65764,"(41.89983093, -87.65764114)",11.425667,302.72595,0.6931472,1.0,14.57694,1463.329662106253,14.599549,1479.966249615173,4.128746,7.816649,4.769837,10.812031,4.1604443,7.943551,4.785824,10.899541,6.1125755,21.224985,2.529822,False,True
Mar,Submitted Data,4.0,False,NEAR WEST SIDE,76037.0,1999.0,56.8,96.5,59.0,330.9,5.2,41.887856,-87.642395,"(41.88785426, -87.64239537)",11.238989,275.74808,0.6931472,1.0,14.1110525,1159.2470401083626,14.953361,1766.3669211123718,4.0569887,7.5365777,4.5798526,9.8234415,4.0943446,7.6811457,4.607168,9.95992,5.804834,18.190657,2.280351,False,True
Mar,Submitted Data,3.5,False,NEAR WEST SIDE,101482.0,1967.0,96.3,132.0,101.8,695.1,6.9,41.878876,-87.689545,"(41.87887705, -87.68954239)",11.527647,318.5624,0.6931472,1.0,14.385838,1329.9788720126346,15.88099,2808.7504695148696,4.577799,9.813256,4.890349,11.489125,4.6327853,10.089599,4.9323134,11.734565,6.545493,26.36475,2.626785,False,True
Mar,Not Submitted,0.0,False,AUSTIN,51000.0,1969.4,97.54,152.54,102.04,414.68,8.16,41.880394,-87.75827,"(41.88039405, -87.75826967)",10.839601,225.8318,0.6931472,1.0,14.1956415,1209.3284830847242,15.071177,1873.545894820834,4.5904627,9.876234,5.0339613,12.350708,4.635117,10.101485,5.06386,12.537943,6.029916,20.363693,2.8565714,True,False
Mar,Submitted Data,0.0,True,Albany Park,60000.0,2014.0,57.7,100.8,56.8,325.8,5.4,41.97396,-87.692856,"(41.97396207, -87.6928562)",11.002116,244.94897,0.6931472,1.0,14.13645,1174.0616252991151,14.549213,1443.1832177516478,4.0724397,7.5960517,4.62301,10.03992,4.0569887,7.5365777,4.599152,9.919678,5.789348,18.04993,2.32379,False,True
Mar,Submitted Data,4.0,False,LOOP,1429883.0,1982.0,41.6,116.6,41.6,8729.8,6.5,41.881557,-87.636154,"(41.88155817, -87.63615089)",14.173104,1195.7771,0.6931472,1.0,17.839705,7478.981381177519,17.574976,6551.753476741932,3.7518542,6.449806,4.767289,10.798148,3.7518542,6.449806,4.767289,10.798148,9.074613,93.433395,2.5495098,False,True
Mar,Submitted Data,4.0,False,NEAR NORTH SIDE,355000.0,1992.0,74.7,120.5,77.7,2094.8,6.4,41.89632,-87.62554,"(41.89632, -87.625538)",12.779876,595.8188,0.6931472,1.0,15.873295,2797.964528009603,16.615028,4054.2231315012746,4.326778,8.642916,4.7999144,10.977249,4.365643,8.81476,4.828314,11.135529,7.647691,45.768986,2.529822,False,True
Mar,Submitted Data,1.0,False,NEAR NORTH SIDE,450036.0,1964.0,113.0,184.0,116.5,3929.2,9.8,41.900978,-87.624275,"(41.900978, -87.624275)",13.017085,670.8472,0.6931472,1.0,16.51768,3861.609379520409,17.221992,5491.7158611858285,4.7361984,10.630146,5.220356,13.56466,4.7664385,10.793516,5.2380366,13.685759,8.276445,62.68333,3.130495,False,True
Mar,Submitted Data,4.0,False,NEAR NORTH SIDE,51824.0,1960.0,45.1,68.5,48.4,188.6,3.6,41.88425,-87.63245,"(41.88425, -87.63245)",10.855628,227.64885,0.6931472,1.0,13.345743,790.6621908248807,14.3541975,1309.104388503835,3.830813,6.7156534,4.241327,8.276473,3.8999505,6.9570107,4.275276,8.420214,5.2449164,13.733171,1.8973666,False,True
Mar,Submitted Data,4.0,False,LINCOLN SQUARE,83000.0,1985.0,62.7,121.4,64.7,547.8,6.6,41.962772,-87.6844,"(41.96277128, -87.68440214)",11.326608,288.0972,0.6931472,1.0,14.78556,1624.2146717721766,14.756424,1600.7247421090235,4.1541843,7.918333,4.8072944,11.018167,4.185099,8.043631,4.821893,11.099549,6.307734,23.405128,2.5690465,False,True
Mar,Exempt,2.5,True,WEST LAWN,96268.0,1973.0,113.94,244.94,115.62,945.16,13.44,41.76349,-87.7239,"(41.76348715, -87.72390353)",11.474901,310.27084,0.6931472,1.0,15.430391,2242.1614794657407,15.153854,1952.6191128840255,4.74441,10.674268,5.5050874,15.650559,4.7589207,10.752674,5.5078487,15.672269,6.8524117,30.743454,3.6660604,False,False
Mar,Submitted Data,3.5,False,NEAR SOUTH SIDE,605856.0,2006.0,60.9,94.9,63.5,3062.4,5.1,41.866196,-87.621216,"(41.86619413, -87.62121604)",13.3144,778.3675,0.6931472,1.0,16.186129,3271.696287860473,17.08144,5119.030445308955,4.12552,7.8038454,4.563306,9.741663,4.166665,7.9686885,4.5829244,9.838699,8.027281,55.338955,2.258318,False,True
Mar,Submitted Data,1.0,False,NEAR NORTH SIDE,65363.0,1965.0,85.6,209.1,86.8,755.6,11.6,41.89441,-87.659546,"(41.89441, -87.659545)",11.087727,255.66188,0.6931472,1.0,15.308655,2109.755009473849,13.952202,1070.7347944285737,4.4613,9.252027,5.347584,14.460291,4.4750614,9.316651,5.3631682,14.57395,6.6288347,27.48818,3.4058774,False,True
Mar,Submitted Data,2.0,False,AUSTIN,57976.0,2007.0,117.1,261.5,120.1,833.3,14.4,41.91589,-87.76459,"(41.91589039, -87.76459083)",10.967802,240.78206,0.6931472,1.0,15.3394575,2142.499614935788,14.604123,1483.3543406752144,4.7715316,10.821276,5.570251,16.170961,4.7966166,10.959015,5.578597,16.238842,6.726593,28.866936,3.7947333,False,True
Mar,Submitted Data,3.5,False,LOOP,2286697.0,2010.0,83.1,198.2,82.7,24654.6,11.1,41.884846,-87.619896,"(41.88484639, -87.61989893)",14.642619,1512.1829,0.6931472,1.0,18.786978,12009.93258931956,13.498575,853.4501157068291,4.4320064,9.11592,5.294309,14.078352,4.427239,9.093954,5.2922993,14.064138,10.11276,157.01784,3.3316662,False,True
Mar,Submitted Data,4.0,False,EDGEWATER,295000.0,1950.0,65.3,99.1,71.2,1553.8,5.3,41.99162,-87.65589,"(41.99162081, -87.65589517)",12.594734,543.13904,0.6931472,1.0,15.45511,2270.044647138025,16.462477,3756.4838479620807,4.19419,8.080841,4.6061697,9.954898,4.27944,8.438009,4.665324,10.256705,7.349102,39.41827,2.302173,False,True
Mar,Not Submitted,0.0,False,EDGEWATER,62500.0,1951.0,82.38,117.3,88.8,364.58,6.2,41.990902,-87.66661,"(41.99090057, -87.66660744)",11.042938,250.0,0.6931472,1.0,13.863592,1024.3317333754724,15.145418,1944.3999948570247,4.4234085,9.076343,4.773224,10.830512,4.497585,9.423375,4.8254294,11.119352,5.901485,19.093979,2.48998,True,False
Mar,Submitted Data,2.0,False,ROSELAND,91300.0,1937.0,118.1,150.1,127.5,712.9,7.8,41.724712,-87.62321,"(41.72471299, -87.62320762)",11.421917,302.1589,0.6931472,1.0,14.123462,1166.4617439076171,16.058739,3069.8061828069863,4.7799635,10.867382,5.017942,12.251531,4.855929,11.29159,5.080783,12.645157,6.570743,26.700188,2.792848,False,True
Mar,Submitted Data,4.0,False,NEAR WEST SIDE,250863.0,2003.0,50.1,81.7,52.2,769.3,4.4,41.883717,-87.67099,"(41.8837175, -87.67098763)",12.432666,500.86224,0.6931472,1.0,14.888273,1709.807796215703,15.589282,2427.557682115916,3.9337845,7.0781355,4.41522,9.038805,3.9740584,7.2249565,4.4426513,9.165152,6.64678,27.736258,2.0976176,False,True
Mar,Submitted Data,2.5,False,Near North Side,110000.0,1923.0,66.4,100.4,70.0,586.4,5.3,41.88425,-87.63245,"(41.8842525, -87.63245)",11.608245,331.66248,0.6931472,1.0,14.47272,1389.0286894085375,15.496584,2317.609846371904,4.210645,8.14862,4.619073,10.01998,4.26268,8.3666,4.6558633,10.20784,6.375706,24.215698,2.302173,False,True
Mar,Submitted Data,4.0,False,EDGEWATER,616050.0,1969.0,37.1,103.8,40.2,2954.1,5.8,41.991238,-87.65463,"(41.99123658, -87.65463114)",13.331085,784.88855,0.6931472,1.0,16.756147,4350.618243422422,16.623966,4072.3789509327344,3.6402142,6.0909767,4.652054,10.188229,3.7184381,6.340347,4.7326837,10.611315,7.9912877,54.35163,2.408319,False,True
